case_id,operator_id,operator,hardware,method,status,reason,latency_us,mode
infer:SwigluGroupQuant|modeling:H100_POD|tilesim,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:H100_POD,tilesim,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:H100_POD|method3,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:H100_POD,method3,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:H100_POD|method4,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:H100_POD,method4,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:H100_Server|profile,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:H100_Server,profile,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:H100_Server|roofline,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:H100_Server,roofline,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:H100_Server|tilesim,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:H100_Server,tilesim,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:H100_Server|method3,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:H100_Server,method3,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:H100_Server|method4,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:H100_Server,method4,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:H200_POD|profile,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:H200_POD,profile,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:H200_POD|roofline,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:H200_POD,roofline,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:H200_POD|tilesim,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:H200_POD,tilesim,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:H200_POD|method3,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:H200_POD,method3,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:H200_POD|method4,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:H200_POD,method4,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:H200_Server|profile,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:H200_Server,profile,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:H200_Server|roofline,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:H200_Server,roofline,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:H200_Server|tilesim,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:H200_Server,tilesim,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:H200_Server|method3,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:H200_Server,method3,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:H200_Server|method4,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:H200_Server,method4,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:R200_Server|profile,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:R200_Server,profile,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:R200_Server|roofline,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:R200_Server,roofline,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:R200_Server|tilesim,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:R200_Server,tilesim,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:R200_Server|method3,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:R200_Server,method3,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|modeling:R200_Server|method4,infer:SwigluGroupQuant,SwigluGroupQuant,modeling:R200_Server,method4,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|tilesim:910B1|profile,infer:SwigluGroupQuant,SwigluGroupQuant,tilesim:910B1,profile,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|tilesim:910B1|roofline,infer:SwigluGroupQuant,SwigluGroupQuant,tilesim:910B1,roofline,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|tilesim:910B1|tilesim,infer:SwigluGroupQuant,SwigluGroupQuant,tilesim:910B1,tilesim,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|tilesim:910B1|method3,infer:SwigluGroupQuant,SwigluGroupQuant,tilesim:910B1,method3,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|tilesim:910B1|method4,infer:SwigluGroupQuant,SwigluGroupQuant,tilesim:910B1,method4,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|tilesim:910B4|profile,infer:SwigluGroupQuant,SwigluGroupQuant,tilesim:910B4,profile,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|tilesim:910B4|roofline,infer:SwigluGroupQuant,SwigluGroupQuant,tilesim:910B4,roofline,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|tilesim:910B4|tilesim,infer:SwigluGroupQuant,SwigluGroupQuant,tilesim:910B4,tilesim,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|tilesim:910B4|method3,infer:SwigluGroupQuant,SwigluGroupQuant,tilesim:910B4,method3,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:SwigluGroupQuant|tilesim:910B4|method4,infer:SwigluGroupQuant,SwigluGroupQuant,tilesim:910B4,method4,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:Transpose|ascend|profile,infer:Transpose,Transpose,ascend,profile,not_connected,尚未接入实测参考,,
infer:Transpose|ascend|roofline,infer:Transpose,Transpose,ascend,roofline,unsupported,当前输入形式暂未适配评估,,
infer:Transpose|ascend|tilesim,infer:Transpose,Transpose,ascend,tilesim,unsupported,TileSim 模型存在，但当前配置缺少 axis / perm 的实际值,,
infer:Transpose|ascend|method3,infer:Transpose,Transpose,ascend,method3,not_connected,尚未配置评估组件,,
infer:Transpose|ascend|method4,infer:Transpose,Transpose,ascend,method4,not_connected,尚未配置评估组件,,
infer:Transpose|h100|profile,infer:Transpose,Transpose,h100,profile,not_connected,尚未接入实测参考,,
infer:Transpose|h100|roofline,infer:Transpose,Transpose,h100,roofline,unsupported,当前输入形式暂未适配评估,,
infer:Transpose|h100|tilesim,infer:Transpose,Transpose,h100,tilesim,unsupported,TileSim 模型存在，但当前配置缺少 axis / perm 的实际值,,
infer:Transpose|h100|method3,infer:Transpose,Transpose,h100,method3,not_connected,尚未配置评估组件,,
infer:Transpose|h100|method4,infer:Transpose,Transpose,h100,method4,not_connected,尚未配置评估组件,,
infer:Transpose|h200|profile,infer:Transpose,Transpose,h200,profile,not_connected,尚未接入实测参考,,
infer:Transpose|h200|roofline,infer:Transpose,Transpose,h200,roofline,unsupported,当前输入形式暂未适配评估,,
infer:Transpose|h200|tilesim,infer:Transpose,Transpose,h200,tilesim,unsupported,TileSim 模型存在，但当前配置缺少 axis / perm 的实际值,,
infer:Transpose|h200|method3,infer:Transpose,Transpose,h200,method3,not_connected,尚未配置评估组件,,
infer:Transpose|h200|method4,infer:Transpose,Transpose,h200,method4,not_connected,尚未配置评估组件,,
infer:Transpose|b200|profile,infer:Transpose,Transpose,b200,profile,not_connected,尚未接入实测参考,,
infer:Transpose|b200|roofline,infer:Transpose,Transpose,b200,roofline,unsupported,当前输入形式暂未适配评估,,
infer:Transpose|b200|tilesim,infer:Transpose,Transpose,b200,tilesim,unsupported,TileSim 模型存在，但当前配置缺少 axis / perm 的实际值,,
infer:Transpose|b200|method3,infer:Transpose,Transpose,b200,method3,not_connected,尚未配置评估组件,,
infer:Transpose|b200|method4,infer:Transpose,Transpose,b200,method4,not_connected,尚未配置评估组件,,
infer:Transpose|b300|profile,infer:Transpose,Transpose,b300,profile,not_connected,尚未接入实测参考,,
infer:Transpose|b300|roofline,infer:Transpose,Transpose,b300,roofline,unsupported,当前输入形式暂未适配评估,,
infer:Transpose|b300|tilesim,infer:Transpose,Transpose,b300,tilesim,unsupported,TileSim 模型存在，但当前配置缺少 axis / perm 的实际值,,
infer:Transpose|b300|method3,infer:Transpose,Transpose,b300,method3,not_connected,尚未配置评估组件,,
infer:Transpose|b300|method4,infer:Transpose,Transpose,b300,method4,not_connected,尚未配置评估组件,,
infer:Transpose|r200|profile,infer:Transpose,Transpose,r200,profile,not_connected,尚未接入实测参考,,
infer:Transpose|r200|roofline,infer:Transpose,Transpose,r200,roofline,unsupported,当前输入形式暂未适配评估,,
infer:Transpose|r200|tilesim,infer:Transpose,Transpose,r200,tilesim,unsupported,TileSim 模型存在，但当前配置缺少 axis / perm 的实际值,,
infer:Transpose|r200|method3,infer:Transpose,Transpose,r200,method3,not_connected,尚未配置评估组件,,
infer:Transpose|r200|method4,infer:Transpose,Transpose,r200,method4,not_connected,尚未配置评估组件,,
infer:Transpose|modeling:Adevice03_POD|profile,infer:Transpose,Transpose,modeling:Adevice03_POD,profile,not_connected,尚未接入实测参考,,
infer:Transpose|modeling:Adevice03_POD|roofline,infer:Transpose,Transpose,modeling:Adevice03_POD,roofline,unsupported,当前输入形式暂未适配评估,,
infer:Transpose|modeling:Adevice03_POD|tilesim,infer:Transpose,Transpose,modeling:Adevice03_POD,tilesim,unsupported,TileSim 模型存在，但当前配置缺少 axis / perm 的实际值,,
infer:Transpose|modeling:Adevice03_POD|method3,infer:Transpose,Transpose,modeling:Adevice03_POD,method3,not_connected,尚未配置评估组件,,
infer:Transpose|modeling:Adevice03_POD|method4,infer:Transpose,Transpose,modeling:Adevice03_POD,method4,not_connected,尚未配置评估组件,,
infer:Transpose|modeling:Adevice03_Server|profile,infer:Transpose,Transpose,modeling:Adevice03_Server,profile,not_connected,尚未接入实测参考,,
infer:Transpose|modeling:Adevice03_Server|roofline,infer:Transpose,Transpose,modeling:Adevice03_Server,roofline,unsupported,当前输入形式暂未适配评估,,
infer:Transpose|modeling:Adevice03_Server|tilesim,infer:Transpose,Transpose,modeling:Adevice03_Server,tilesim,unsupported,TileSim 模型存在，但当前配置缺少 axis / perm 的实际值,,
infer:Transpose|modeling:Adevice03_Server|method3,infer:Transpose,Transpose,modeling:Adevice03_Server,method3,not_connected,尚未配置评估组件,,
infer:Transpose|modeling:Adevice03_Server|method4,infer:Transpose,Transpose,modeling:Adevice03_Server,method4,not_connected,尚未配置评估组件,,
infer:Transpose|modeling:B200_POD|profile,infer:Transpose,Transpose,modeling:B200_POD,profile,not_connected,尚未接入实测参考,,
infer:Transpose|modeling:B200_POD|roofline,infer:Transpose,Transpose,modeling:B200_POD,roofline,unsupported,当前输入形式暂未适配评估,,
infer:Transpose|modeling:B200_POD|tilesim,infer:Transpose,Transpose,modeling:B200_POD,tilesim,unsupported,TileSim 模型存在，但当前配置缺少 axis / perm 的实际值,,
infer:Transpose|modeling:B200_POD|method3,infer:Transpose,Transpose,modeling:B200_POD,method3,not_connected,尚未配置评估组件,,
infer:Transpose|modeling:B200_POD|method4,infer:Transpose,Transpose,modeling:B200_POD,method4,not_connected,尚未配置评估组件,,
infer:Transpose|modeling:B200_Server|profile,infer:Transpose,Transpose,modeling:B200_Server,profile,not_connected,尚未接入实测参考,,
infer:Transpose|modeling:B200_Server|roofline,infer:Transpose,Transpose,modeling:B200_Server,roofline,unsupported,当前输入形式暂未适配评估,,
infer:Transpose|modeling:B200_Server|tilesim,infer:Transpose,Transpose,modeling:B200_Server,tilesim,unsupported,TileSim 模型存在，但当前配置缺少 axis / perm 的实际值,,
infer:Transpose|modeling:B200_Server|method3,infer:Transpose,Transpose,modeling:B200_Server,method3,not_connected,尚未配置评估组件,,
infer:Transpose|modeling:B200_Server|method4,infer:Transpose,Transpose,modeling:B200_Server,method4,not_connected,尚未配置评估组件,,
infer:Transpose|modeling:B300_POD|profile,infer:Transpose,Transpose,modeling:B300_POD,profile,not_connected,尚未接入实测参考,,
infer:Transpose|modeling:B300_POD|roofline,infer:Transpose,Transpose,modeling:B300_POD,roofline,unsupported,当前输入形式暂未适配评估,,
infer:Transpose|modeling:B300_POD|tilesim,infer:Transpose,Transpose,modeling:B300_POD,tilesim,unsupported,TileSim 模型存在，但当前配置缺少 axis / perm 的实际值,,
infer:Transpose|modeling:B300_POD|method3,infer:Transpose,Transpose,modeling:B300_POD,method3,not_connected,尚未配置评估组件,,
infer:Transpose|modeling:B300_POD|method4,infer:Transpose,Transpose,modeling:B300_POD,method4,not_connected,尚未配置评估组件,,
infer:Transpose|modeling:B300_Server|profile,infer:Transpose,Transpose,modeling:B300_Server,profile,not_connected,尚未接入实测参考,,
infer:Transpose|modeling:B300_Server|roofline,infer:Transpose,Transpose,modeling:B300_Server,roofline,unsupported,当前输入形式暂未适配评估,,
infer:Transpose|modeling:B300_Server|tilesim,infer:Transpose,Transpose,modeling:B300_Server,tilesim,unsupported,TileSim 模型存在，但当前配置缺少 axis / perm 的实际值,,
infer:Transpose|modeling:B300_Server|method3,infer:Transpose,Transpose,modeling:B300_Server,method3,not_connected,尚未配置评估组件,,
infer:Transpose|modeling:B300_Server|method4,infer:Transpose,Transpose,modeling:B300_Server,method4,not_connected,尚未配置评估组件,,
infer:Transpose|modeling:H100_POD|profile,infer:Transpose,Transpose,modeling:H100_POD,profile,not_connected,尚未接入实测参考,,
infer:Transpose|modeling:H100_POD|roofline,infer:Transpose,Transpose,modeling:H100_POD,roofline,unsupported,当前输入形式暂未适配评估,,
infer:Transpose|modeling:H100_POD|tilesim,infer:Transpose,Transpose,modeling:H100_POD,tilesim,unsupported,TileSim 模型存在，但当前配置缺少 axis / perm 的实际值,,
infer:Transpose|modeling:H100_POD|method3,infer:Transpose,Transpose,modeling:H100_POD,method3,not_connected,尚未配置评估组件,,
infer:Transpose|modeling:H100_POD|method4,infer:Transpose,Transpose,modeling:H100_POD,method4,not_connected,尚未配置评估组件,,
infer:Transpose|modeling:H100_Server|profile,infer:Transpose,Transpose,modeling:H100_Server,profile,not_connected,尚未接入实测参考,,
infer:Transpose|modeling:H100_Server|roofline,infer:Transpose,Transpose,modeling:H100_Server,roofline,unsupported,当前输入形式暂未适配评估,,
infer:Transpose|modeling:H100_Server|tilesim,infer:Transpose,Transpose,modeling:H100_Server,tilesim,unsupported,TileSim 模型存在，但当前配置缺少 axis / perm 的实际值,,
infer:Transpose|modeling:H100_Server|method3,infer:Transpose,Transpose,modeling:H100_Server,method3,not_connected,尚未配置评估组件,,
infer:Transpose|modeling:H100_Server|method4,infer:Transpose,Transpose,modeling:H100_Server,method4,not_connected,尚未配置评估组件,,
infer:Transpose|modeling:H200_POD|profile,infer:Transpose,Transpose,modeling:H200_POD,profile,not_connected,尚未接入实测参考,,
infer:Transpose|modeling:H200_POD|roofline,infer:Transpose,Transpose,modeling:H200_POD,roofline,unsupported,当前输入形式暂未适配评估,,
infer:Transpose|modeling:H200_POD|tilesim,infer:Transpose,Transpose,modeling:H200_POD,tilesim,unsupported,TileSim 模型存在，但当前配置缺少 axis / perm 的实际值,,
infer:Transpose|modeling:H200_POD|method3,infer:Transpose,Transpose,modeling:H200_POD,method3,not_connected,尚未配置评估组件,,
infer:Transpose|modeling:H200_POD|method4,infer:Transpose,Transpose,modeling:H200_POD,method4,not_connected,尚未配置评估组件,,
